uid,wav_path,corpus,speaker_id,gender,label,orig_label,label_id,transcript,duration,samplerate,dialogue_id,utterance_id,split
meld_train_dia916_utt7,data/raw/MELD_hf/train/dia916_utt7.flac,meld,meld_Ross,unknown,neutral,neutral,0,So where-where is it going?,2.965,16000,916,7,train
meld_train_dia916_utt8,data/raw/MELD_hf/train/dia916_utt8.flac,meld,meld_Ross,unknown,surprise,surprise,4,Ah!,1.557,16000,916,8,train
meld_train_dia916_utt9,data/raw/MELD_hf/train/dia916_utt9.flac,meld,meld_Ross,unknown,neutral,neutral,0,That's-that's the real question.,3.883,16000,916,9,train
meld_train_dia916_utt10,data/raw/MELD_hf/train/dia916_utt10.flac,meld,meld_Ross,unknown,joy,joy,1,And-and the answer is...is it's going somewhere...fun.,6.144,16000,916,10,train
meld_train_dia916_utt11,data/raw/MELD_hf/train/dia916_utt11.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Now I-I know what you're thinking, fun was fine for you like ten years ago y'know, but you're-you're not getting any younger.",11.115,16000,916,11,train
meld_train_dia916_utt12,data/raw/MELD_hf/train/dia916_utt12.flac,meld,meld_Ross,unknown,fear,fear,5,"No I mean-No not you, not you, you-you",4.971,16000,916,12,train
meld_train_dia916_utt13,data/raw/MELD_hf/train/dia916_utt13.flac,meld,meld_Mona,unknown,sadness,sadness,2,"I'm sorry, so umm, so where are we?",3.221,16000,916,13,train
meld_train_dia917_utt0,data/raw/MELD_hf/train/dia917_utt0.flac,meld,meld_Chandler,unknown,neutral,neutral,0,Y'know what?,2.475,16000,917,0,train
meld_train_dia917_utt1,data/raw/MELD_hf/train/dia917_utt1.flac,meld,meld_Chandler,unknown,joy,joy,1,I am going to take you out to dinner tonight.,2.517,16000,917,1,train
meld_train_dia917_utt2,data/raw/MELD_hf/train/dia917_utt2.flac,meld,meld_Chandler,unknown,joy,joy,1,I found this place that makes the greatest mozzarella sticks and jalepino poppers .,4.48,16000,917,2,train
meld_train_dia917_utt3,data/raw/MELD_hf/train/dia917_utt3.flac,meld,meld_Chandler,unknown,anger,anger,3,No?,0.619,16000,917,3,train
meld_train_dia917_utt4,data/raw/MELD_hf/train/dia917_utt4.flac,meld,meld_Chandler,unknown,surprise,surprise,4,Really?,0.363,16000,917,4,train
meld_train_dia917_utt5,data/raw/MELD_hf/train/dia917_utt5.flac,meld,meld_Chandler,unknown,joy,joy,1,They taste so good.,1.067,16000,917,5,train
meld_train_dia918_utt0,data/raw/MELD_hf/train/dia918_utt0.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,Drum roll.,2.219,16000,918,0,train
meld_train_dia918_utt1,data/raw/MELD_hf/train/dia918_utt1.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"Okay. Okay. All right. Help! Am I a Mark, or a John?",8.149,16000,918,1,train
meld_train_dia918_utt2,data/raw/MELD_hf/train/dia918_utt2.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Nah, you're not tall enough to be a Mark, but you might make a good Barney.",5.803,16000,918,2,train
meld_train_dia918_utt3,data/raw/MELD_hf/train/dia918_utt3.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"All right look, am I serious, okay? Tomorrow at 3:30 I am going down to the courthouse.",5.717,16000,918,3,train
meld_train_dia918_utt4,data/raw/MELD_hf/train/dia918_utt4.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,You're actually going through with this?,1.685,16000,918,4,train
meld_train_dia918_utt5,data/raw/MELD_hf/train/dia918_utt5.flac,meld,meld_Chandler,unknown,anger,anger,3,"Hey, look, this name has been holding me back my entire life.",2.752,16000,918,5,train
meld_train_dia918_utt6,data/raw/MELD_hf/train/dia918_utt6.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"Okay, it's probably why kids picked on me in school, and why I never do well with women... So, as of 4 o'clock tomorrow, I'm either gonna be Mark Johnson or John Markson.",7.765,16000,918,6,train
meld_train_dia918_utt7,data/raw/MELD_hf/train/dia918_utt7.flac,meld,meld_Phoebe,unknown,anger,anger,3,You got problems because of you!,1.899,16000,918,7,train
meld_train_dia918_utt8,data/raw/MELD_hf/train/dia918_utt8.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,Not your name!,1.173,16000,918,8,train
meld_train_dia918_utt9,data/raw/MELD_hf/train/dia918_utt9.flac,meld,meld_Phoebe,unknown,anger,anger,3,"All right, this has got to stop!",1.195,16000,918,9,train
meld_train_dia918_utt10,data/raw/MELD_hf/train/dia918_utt10.flac,meld,meld_Phoebe,unknown,anger,anger,3,Chandler is a great name!,2.539,16000,918,10,train
meld_train_dia918_utt11,data/raw/MELD_hf/train/dia918_utt11.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,"In fact-yes, I'm, I'm sorry.",6.549,16000,918,11,train
meld_train_dia918_utt12,data/raw/MELD_hf/train/dia918_utt12.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,"I know you really wanted me to name the baby Joey, but eh, so, I'm-I'm, I'm gonna, I'm gonna name the baby Chandler.",7.637,16000,918,12,train
meld_train_dia919_utt0,data/raw/MELD_hf/train/dia919_utt0.flac,meld,meld_Ross,unknown,surprise,surprise,4,Damn! I thought that was going to be romantic as hell!,3.008,16000,919,0,train
meld_train_dia919_utt1,data/raw/MELD_hf/train/dia919_utt1.flac,meld,meld_Emily,unknown,neutral,neutral,0,It was.,1.259,16000,919,1,train
meld_train_dia920_utt0,data/raw/MELD_hf/train/dia920_utt0.flac,meld,meld_Student,unknown,sadness,sadness,2,"Look, I just saw my best friends brains smeared across the canvas, that's not gonna be me, not me.",8.277,16000,920,0,train
meld_train_dia920_utt1,data/raw/MELD_hf/train/dia920_utt1.flac,meld,meld_Joey,unknown,surprise,surprise,4,Wow! That was good. That was... Tweezers?,4.928,16000,920,1,train
meld_train_dia920_utt2,data/raw/MELD_hf/train/dia920_utt2.flac,meld,meld_Student,unknown,neutral,neutral,0,No.,1.771,16000,920,2,train
meld_train_dia920_utt3,data/raw/MELD_hf/train/dia920_utt3.flac,meld,meld_Joey,unknown,surprise,surprise,4,Whoa. That was really good.,2.731,16000,920,3,train
meld_train_dia920_utt4,data/raw/MELD_hf/train/dia920_utt4.flac,meld,meld_Student,unknown,neutral,neutral,0,"Thanks, any suggestions?",1.131,16000,920,4,train
meld_train_dia921_utt0,data/raw/MELD_hf/train/dia921_utt0.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,You-you...you had sex with Ursula?!,3.925,16000,921,0,train
meld_train_dia921_utt1,data/raw/MELD_hf/train/dia921_utt1.flac,meld,meld_Eric,unknown,fear,fear,5,"Uh, a little bit. She-she-she walked in and I thought she was you and I kissed her and",2.56,16000,921,1,train
meld_train_dia921_utt2,data/raw/MELD_hf/train/dia921_utt2.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,You didn't notice she was wearing different clothes?!,1.963,16000,921,2,train
meld_train_dia921_utt3,data/raw/MELD_hf/train/dia921_utt3.flac,meld,meld_Eric,unknown,sadness,sadness,2,Well I was just so excited to see you.,3.605,16000,921,3,train
meld_train_dia921_utt4,data/raw/MELD_hf/train/dia921_utt4.flac,meld,meld_Phoebe,unknown,disgust,disgust,6,Oh. Ew! Ew! Ew! Ugh! Y'know what? This is too weird.,5.099,16000,921,4,train
meld_train_dia921_utt5,data/raw/MELD_hf/train/dia921_utt5.flac,meld,meld_Eric,unknown,sadness,sadness,2,No-no it's not!,0.704,16000,921,5,train
meld_train_dia921_utt6,data/raw/MELD_hf/train/dia921_utt6.flac,meld,meld_Eric,unknown,fear,fear,5,I don't want to lose you!,2.411,16000,921,6,train
meld_train_dia921_utt7,data/raw/MELD_hf/train/dia921_utt7.flac,meld,meld_Eric,unknown,sadness,sadness,2,It's-it's like I was saying to Ursula when I was making love to her and I thought she was you-Yeah it is too weird.,8.021,16000,921,7,train
meld_train_dia921_utt8,data/raw/MELD_hf/train/dia921_utt8.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,So I guess this is it.,1.173,16000,921,8,train
meld_train_dia921_utt9,data/raw/MELD_hf/train/dia921_utt9.flac,meld,meld_Eric,unknown,sadness,sadness,2,Yeah. Maybe it's for the best. You smell just like her.,5.717,16000,921,9,train
meld_train_dia921_utt10,data/raw/MELD_hf/train/dia921_utt10.flac,meld,meld_Phoebe,unknown,anger,anger,3,"Yeah, so do you.",3.179,16000,921,10,train
meld_train_dia922_utt0,data/raw/MELD_hf/train/dia922_utt0.flac,meld,meld_Phoebe,unknown,joy,joy,1,Hey!,1.152,16000,922,0,train
meld_train_dia922_utt1,data/raw/MELD_hf/train/dia922_utt1.flac,meld,meld_Rachel,unknown,neutral,neutral,0,Hi.,0.789,16000,922,1,train
meld_train_dia922_utt2,data/raw/MELD_hf/train/dia922_utt2.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,"So, did shopping make you feel any better about Ross?",3.136,16000,922,2,train
meld_train_dia922_utt3,data/raw/MELD_hf/train/dia922_utt3.flac,meld,meld_Rachel,unknown,sadness,sadness,2,Manhattan does not have enough stores.,2.88,16000,922,3,train
meld_train_dia922_utt4,data/raw/MELD_hf/train/dia922_utt4.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,"Well,",2.283,16000,922,4,train
meld_train_dia922_utt5,data/raw/MELD_hf/train/dia922_utt5.flac,meld,meld_Rachel,unknown,surprise,surprise,4,You can?,0.128,16000,922,5,train
meld_train_dia922_utt6,data/raw/MELD_hf/train/dia922_utt6.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,Yeah. I just need you to bring me some photos of Ross.,4.096,16000,922,6,train
meld_train_dia922_utt7,data/raw/MELD_hf/train/dia922_utt7.flac,meld,meld_Rachel,unknown,neutral,neutral,0,Um-hmm.,1.643,16000,922,7,train
meld_train_dia922_utt8,data/raw/MELD_hf/train/dia922_utt8.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,And a small piece of chocolate.,1.109,16000,922,8,train
meld_train_dia923_utt0,data/raw/MELD_hf/train/dia923_utt0.flac,meld,meld_Rachel,unknown,neutral,neutral,0,Okay.,2.176,16000,923,0,train
meld_train_dia923_utt1,data/raw/MELD_hf/train/dia923_utt1.flac,meld,meld_Chandler,unknown,sadness,sadness,2,"Okay, we have to talk. I'm just getting out of a very serious relationship",7.381,16000,923,1,train
meld_train_dia923_utt2,data/raw/MELD_hf/train/dia923_utt2.flac,meld,meld_Janice,unknown,fear,fear,5,"I know! And I'm just getting out of a marriage, I mean talk about meant to be!",6.101,16000,923,2,train
meld_train_dia923_utt3,data/raw/MELD_hf/train/dia923_utt3.flac,meld,meld_Chandler,unknown,joy,joy,1,Right! I just think that this is happening too soon.,3.392,16000,923,3,train
meld_train_dia923_utt4,data/raw/MELD_hf/train/dia923_utt4.flac,meld,meld_Janice,unknown,sadness,sadness,2,"Oh, too soon, too schmoon. Face it honey, I am not letting you get away this time.",6.805,16000,923,4,train
meld_train_dia923_utt5,data/raw/MELD_hf/train/dia923_utt5.flac,meld,meld_Chandler,unknown,disgust,disgust,6,"I hear ya. But! Unfortunately, my company is transferring me overseas!",6.848,16000,923,5,train
meld_train_dia923_utt6,data/raw/MELD_hf/train/dia923_utt6.flac,meld,meld_Janice,unknown,surprise,surprise,4,Oh no! Where to? Too Paris?,8.064,16000,923,6,train
meld_train_dia923_utt7,data/raw/MELD_hf/train/dia923_utt7.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"No! No! Not, Paris.",3.392,16000,923,7,train
meld_train_dia923_utt8,data/raw/MELD_hf/train/dia923_utt8.flac,meld,meld_Janice,unknown,joy,joy,1,"Too London? No-no, Rome? Vienna? Ooh-ooh, Barcelona?",3.925,16000,923,8,train
meld_train_dia923_utt9,data/raw/MELD_hf/train/dia923_utt9.flac,meld,meld_Chandler,unknown,anger,anger,3,"Okay, could you just stop talking for a second? Yemen. That's right, yes, I'm being transferred to Yemen!",7.851,16000,923,9,train
meld_train_dia923_utt10,data/raw/MELD_hf/train/dia923_utt10.flac,meld,meld_Janice,unknown,anger,anger,3,When?,2.709,16000,923,10,train
meld_train_dia923_utt11,data/raw/MELD_hf/train/dia923_utt11.flac,meld,meld_Chandler,unknown,neutral,neutral,0,I don't know exactly.,0.405,16000,923,11,train
meld_train_dia923_utt12,data/raw/MELD_hf/train/dia923_utt12.flac,meld,meld_Janice,unknown,sadness,sadness,2,"Ugh, well I will just have to soak up every once of Chandler Bing until that moment comes.",9.024,16000,923,12,train
meld_train_dia923_utt13,data/raw/MELD_hf/train/dia923_utt13.flac,meld,meld_Chandler,unknown,joy,joy,1,But I do know that it's some time tomorrow.,2.795,16000,923,13,train
meld_train_dia924_utt0,data/raw/MELD_hf/train/dia924_utt0.flac,meld,meld_Phoebe,unknown,joy,joy,1,"Ooh, this is it! Oh, that's him! That's him!",5.099,16000,924,0,train
meld_train_dia924_utt1,data/raw/MELD_hf/train/dia924_utt1.flac,meld,meld_Joey,unknown,joy,joy,1,Great! Go get him.,2.688,16000,924,1,train
meld_train_dia924_utt2,data/raw/MELD_hf/train/dia924_utt2.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,"Wait a second, or maybe you can go in first.",3.179,16000,924,2,train
meld_train_dia924_utt3,data/raw/MELD_hf/train/dia924_utt3.flac,meld,meld_Joey,unknown,neutral,neutral,0,He's not really my type.,1.643,16000,924,3,train
meld_train_dia924_utt4,data/raw/MELD_hf/train/dia924_utt4.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,"No not you, Dr. Drake Remoray. You can ask him questions and see what's he like. People tell doctors everything.",8.107,16000,924,4,train
meld_train_dia924_utt5,data/raw/MELD_hf/train/dia924_utt5.flac,meld,meld_Phoebe,unknown,sadness,sadness,2,"But lately all the guys I meet seem really nice at first, then they turn out to be the biggest jerks.",4.437,16000,924,5,train
meld_train_dia924_utt6,data/raw/MELD_hf/train/dia924_utt6.flac,meld,meld_Joey,unknown,sadness,sadness,2,You do attract some stinkers.,3.264,16000,924,6,train
meld_train_dia925_utt0,data/raw/MELD_hf/train/dia925_utt0.flac,meld,meld_Woman,unknown,neutral,neutral,0,Chandler.,1.92,16000,925,0,train
meld_train_dia925_utt1,data/raw/MELD_hf/train/dia925_utt1.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"Mrs. Tedlock. You're looking lovely today. And may I say, that is a",6.144,16000,925,1,train
meld_train_dia925_utt2,data/raw/MELD_hf/train/dia925_utt2.flac,meld,meld_Mrs. Tedlock,unknown,neutral,neutral,0,"Yes. Well, Mr. Kostelick wants you to stop by his office at the end of the day.",5.397,16000,925,2,train
meld_train_dia925_utt3,data/raw/MELD_hf/train/dia925_utt3.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"Oh, listen.",0.789,16000,925,3,train
meld_train_dia925_utt4,data/raw/MELD_hf/train/dia925_utt4.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"If this is about those prank memos, I had nothing to do with them.",2.709,16000,925,4,train
meld_train_dia925_utt5,data/raw/MELD_hf/train/dia925_utt5.flac,meld,meld_Chandler,unknown,joy,joy,1,Really.,0.405,16000,925,5,train
meld_train_dia925_utt6,data/raw/MELD_hf/train/dia925_utt6.flac,meld,meld_Chandler,unknown,neutral,neutral,0,Nothing at all.,1.109,16000,925,6,train
meld_train_dia925_utt7,data/raw/MELD_hf/train/dia925_utt7.flac,meld,meld_Chandler,unknown,joy,joy,1,Really.,0.32,16000,925,7,train
meld_train_dia925_utt8,data/raw/MELD_hf/train/dia925_utt8.flac,meld,meld_Chandler,unknown,neutral,neutral,0,Nothing.,0.555,16000,925,8,train
meld_train_dia926_utt0,data/raw/MELD_hf/train/dia926_utt0.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"Y'know when we move in together, can I get a gumball machine?",2.645,16000,926,0,train
meld_train_dia926_utt1,data/raw/MELD_hf/train/dia926_utt1.flac,meld,meld_Monica,unknown,sadness,sadness,2,Of course! Joey wouldn't let you have one?,2.965,16000,926,1,train
meld_train_dia926_utt2,data/raw/MELD_hf/train/dia926_utt2.flac,meld,meld_Chandler,unknown,sadness,sadness,2,"No. When it comes to sweets, he's surprisingly strict.",3.264,16000,926,2,train
meld_train_dia926_utt3,data/raw/MELD_hf/train/dia926_utt3.flac,meld,meld_Monica,unknown,neutral,neutral,0,"Hey, have you figured out a way to tell him you're moving out?",2.133,16000,926,3,train
meld_train_dia926_utt4,data/raw/MELD_hf/train/dia926_utt4.flac,meld,meld_Chandler,unknown,anger,anger,3,"No, no, I keep trying, y'know?",3.307,16000,926,4,train
meld_train_dia926_utt5,data/raw/MELD_hf/train/dia926_utt5.flac,meld,meld_Chandler,unknown,sadness,sadness,2,"I can get out, ""Joey, I have too..."" but then I lose my nerve and I always finish with, ""...go to the bathroom.""",3.925,16000,926,5,train
meld_train_dia926_utt6,data/raw/MELD_hf/train/dia926_utt6.flac,meld,meld_Chandler,unknown,neutral,neutral,0,He may think I'm sick.,1.557,16000,926,6,train
meld_train_dia926_utt7,data/raw/MELD_hf/train/dia926_utt7.flac,meld,meld_Monica,unknown,neutral,neutral,0,"Y'know, I really have to tell Rachel, but I... We just have to get it over with!",3.52,16000,926,7,train
meld_train_dia926_utt8,data/raw/MELD_hf/train/dia926_utt8.flac,meld,meld_Monica,unknown,neutral,neutral,0,"Y'know, the next time we see them we're just gonna tell them.",3.264,16000,926,8,train
meld_train_dia926_utt9,data/raw/MELD_hf/train/dia926_utt9.flac,meld,meld_Monica,unknown,neutral,neutral,0,That's it.,3.264,16000,926,9,train
meld_train_dia926_utt10,data/raw/MELD_hf/train/dia926_utt10.flac,meld,meld_Chandler,unknown,joy,joy,1,"Oh, so that's this is gonna work now? You're just gonna order me around all the time?",3.179,16000,926,10,train
meld_train_dia926_utt11,data/raw/MELD_hf/train/dia926_utt11.flac,meld,meld_Monica,unknown,neutral,neutral,0,Pretty much.,0.64,16000,926,11,train
meld_train_dia926_utt12,data/raw/MELD_hf/train/dia926_utt12.flac,meld,meld_Chandler,unknown,neutral,neutral,0,All right.,1.216,16000,926,12,train
meld_train_dia926_utt13,data/raw/MELD_hf/train/dia926_utt13.flac,meld,meld_Joey,unknown,joy,joy,1,Hey Monica!,0.747,16000,926,13,train
meld_train_dia926_utt14,data/raw/MELD_hf/train/dia926_utt14.flac,meld,meld_Monica,unknown,joy,joy,1,Hi!,0.448,16000,926,14,train
meld_train_dia926_utt15,data/raw/MELD_hf/train/dia926_utt15.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Hey man, you feeling any better?",1.024,16000,926,15,train
meld_train_dia926_utt16,data/raw/MELD_hf/train/dia926_utt16.flac,meld,meld_Monica,unknown,neutral,neutral,0,"Joey, we have something to tell you.",3.307,16000,926,16,train
meld_train_dia926_utt17,data/raw/MELD_hf/train/dia926_utt17.flac,meld,meld_Joey,unknown,surprise,surprise,4,Oh my God! You're pregnant!,3.221,16000,926,17,train
meld_train_dia927_utt0,data/raw/MELD_hf/train/dia927_utt0.flac,meld,meld_Phoebe,unknown,neutral,neutral,0,"Yeah, if you get married in Vegas, you're only married in Vegas.",2.965,16000,927,0,train
meld_train_dia927_utt1,data/raw/MELD_hf/train/dia927_utt1.flac,meld,meld_Monica,unknown,neutral,neutral,0,What are you talking about? If you get married in Vegas you're married everywhere.,2.88,16000,927,1,train
meld_train_dia927_utt2,data/raw/MELD_hf/train/dia927_utt2.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,Really?!,1.173,16000,927,2,train
meld_train_dia927_utt3,data/raw/MELD_hf/train/dia927_utt3.flac,meld,meld_Monica,unknown,neutral,neutral,0,Yeah!,1.045,16000,927,3,train
meld_train_dia927_utt4,data/raw/MELD_hf/train/dia927_utt4.flac,meld,meld_Phoebe,unknown,surprise,surprise,4,Oh my God!-Eh! Well,4.715,16000,927,4,train
meld_train_dia928_utt0,data/raw/MELD_hf/train/dia928_utt0.flac,meld,meld_Monica,unknown,disgust,disgust,6,"You see that guy? He's in classics now, but y'know as soon as we leave he's going straight to the porn.",5.803,16000,928,0,train
meld_train_dia928_utt1,data/raw/MELD_hf/train/dia928_utt1.flac,meld,meld_Richard,unknown,neutral,neutral,0,He's gonna go up to the counter with,2.048,16000,928,1,train
meld_train_dia928_utt2,data/raw/MELD_hf/train/dia928_utt2.flac,meld,meld_Monica,unknown,neutral,neutral,0,Yeah.,1.045,16000,928,2,train
meld_train_dia928_utt3,data/raw/MELD_hf/train/dia928_utt3.flac,meld,meld_Richard,unknown,joy,joy,1,I missed this.,0.768,16000,928,3,train
meld_train_dia928_utt4,data/raw/MELD_hf/train/dia928_utt4.flac,meld,meld_Monica,unknown,anger,anger,3,Me too.,1.387,16000,928,4,train
meld_train_dia928_utt5,data/raw/MELD_hf/train/dia928_utt5.flac,meld,meld_Richard,unknown,neutral,neutral,0,"So, you wanna get a hamburger or something?",1.813,16000,928,5,train
meld_train_dia929_utt0,data/raw/MELD_hf/train/dia929_utt0.flac,meld,meld_The Guys,unknown,joy,joy,1,Yes! Yes! Yes! Yes! Awww!,2.88,16000,929,0,train
meld_train_dia929_utt1,data/raw/MELD_hf/train/dia929_utt1.flac,meld,meld_Phoebe,unknown,anger,anger,3,"Hey, it's your Thanksgiving too, y'know, instead of watching football, you could help.",4.48,16000,929,1,train
meld_train_dia929_utt2,data/raw/MELD_hf/train/dia929_utt2.flac,meld,meld_The Guys,unknown,neutral,neutral,0,We will.,1.728,16000,929,2,train
meld_train_dia929_utt3,data/raw/MELD_hf/train/dia929_utt3.flac,meld,meld_Monica,unknown,neutral,neutral,0,"Okay, Rachel, you wanna put the marshmellows in concentric circles.",3.691,16000,929,3,train
meld_train_dia929_utt4,data/raw/MELD_hf/train/dia929_utt4.flac,meld,meld_Rachel,unknown,neutral,neutral,0,"No Mon,",5.227,16000,929,4,train
meld_train_dia929_utt5,data/raw/MELD_hf/train/dia929_utt5.flac,meld,meld_Monica,unknown,neutral,neutral,0,Every year.,1.877,16000,929,5,train
meld_train_dia930_utt0,data/raw/MELD_hf/train/dia930_utt0.flac,meld,meld_Phoebe,unknown,joy,joy,1,Hey! Ross!,2.475,16000,930,0,train
meld_train_dia930_utt1,data/raw/MELD_hf/train/dia930_utt1.flac,meld,meld_Chandler,unknown,neutral,neutral,0,Die Hard,3.307,16000,930,1,train
meld_train_dia930_utt2,data/raw/MELD_hf/train/dia930_utt2.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Yep. Hey, what do you say we make it a double feature?",1.856,16000,930,2,train
meld_train_dia930_utt3,data/raw/MELD_hf/train/dia930_utt3.flac,meld,meld_Chandler,unknown,neutral,neutral,0,What'd you rent?,1.259,16000,930,3,train
meld_train_dia930_utt4,data/raw/MELD_hf/train/dia930_utt4.flac,meld,meld_Joey,unknown,neutral,neutral,0,Die Hard 2,2.005,16000,930,4,train
meld_train_dia930_utt5,data/raw/MELD_hf/train/dia930_utt5.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"Joey, this is",1.92,16000,930,5,train
meld_train_dia930_utt6,data/raw/MELD_hf/train/dia930_utt6.flac,meld,meld_Joey,unknown,neutral,neutral,0,"Oh, well we watch it a second time and its",4.053,16000,930,6,train
meld_train_dia930_utt7,data/raw/MELD_hf/train/dia930_utt7.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Joey, we",0.811,16000,930,7,train
meld_train_dia930_utt8,data/raw/MELD_hf/train/dia930_utt8.flac,meld,meld_Joey,unknown,neutral,neutral,0,And?,1.941,16000,930,8,train
meld_train_dia930_utt9,data/raw/MELD_hf/train/dia930_utt9.flac,meld,meld_Ross,unknown,joy,joy,1,And it'll be cool to see it again! Yeah!,2.091,16000,930,9,train
meld_train_dia930_utt10,data/raw/MELD_hf/train/dia930_utt10.flac,meld,meld_Ross,unknown,neutral,neutral,0,Die Hard,2.837,16000,930,10,train
meld_train_dia930_utt11,data/raw/MELD_hf/train/dia930_utt11.flac,meld,meld_Ross,unknown,neutral,neutral,0,"Dude, you didn't say",2.005,16000,930,11,train
meld_train_dia930_utt12,data/raw/MELD_hf/train/dia930_utt12.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"Yeah, I just got uh, got plans.",2.347,16000,930,12,train
meld_train_dia930_utt13,data/raw/MELD_hf/train/dia930_utt13.flac,meld,meld_Ross,unknown,anger,anger,3,"Well, John McClane had plans!",3.349,16000,930,13,train
meld_train_dia930_utt14,data/raw/MELD_hf/train/dia930_utt14.flac,meld,meld_Chandler,unknown,neutral,neutral,0,"No, see the thing is I want to get out of here before Joey gets all worked up and starts calling everybody bitch.",5.845,16000,930,14,train
meld_train_dia930_utt15,data/raw/MELD_hf/train/dia930_utt15.flac,meld,meld_Joey,unknown,anger,anger,3,What are you talking about? Bitch.,2.731,16000,930,15,train
meld_train_dia931_utt0,data/raw/MELD_hf/train/dia931_utt0.flac,meld,meld_Joey/Drake,unknown,joy,joy,1,I know you botched that operation on purpose.,2.347,16000,931,0,train
meld_train_dia931_utt1,data/raw/MELD_hf/train/dia931_utt1.flac,meld,meld_Joey/Drake,unknown,anger,anger,3,"I can't prove it yet, but when I do, you'll be going to jail for murder.",4.224,16000,931,1,train
meld_train_dia931_utt2,data/raw/MELD_hf/train/dia931_utt2.flac,meld,meld_Joey/Drake,unknown,disgust,disgust,6,I don't care if you are my brother.,1.685,16000,931,2,train
meld_train_dia932_utt0,data/raw/MELD_hf/train/dia932_utt0.flac,meld,meld_Phoebe,unknown,joy,joy,1,"Good for you! And hey, I thought your paper on punctuated equilibrium in the Devonian era was top notch!",4.928,16000,932,0,train
meld_train_dia932_utt1,data/raw/MELD_hf/train/dia932_utt1.flac,meld,meld_Ross,unknown,anger,anger,3,Stop going through my stuff !,2.005,16000,932,1,train
meld_train_dia932_utt2,data/raw/MELD_hf/train/dia932_utt2.flac,meld,meld_Rachel,unknown,joy,joy,1,Hey!,0.64,16000,932,2,train
meld_train_dia932_utt3,data/raw/MELD_hf/train/dia932_utt3.flac,meld,meld_Monica,unknown,joy,joy,1,Hey!,0.64,16000,932,3,train
meld_train_dia932_utt4,data/raw/MELD_hf/train/dia932_utt4.flac,meld,meld_Rachel,unknown,anger,anger,3,"I just wanted to let you know I've changed my mind: I'm gonna do it, I'm gonna kiss Joey.",5.056,16000,932,4,train
meld_train_dia932_utt5,data/raw/MELD_hf/train/dia932_utt5.flac,meld,meld_Monica,unknown,fear,fear,5,"No, you can't! Friends hooking up is a bad idea.",3.477,16000,932,5,train
meld_train_dia932_utt6,data/raw/MELD_hf/train/dia932_utt6.flac,meld,meld_Rachel,unknown,anger,anger,3,"Please, what about you and Chandler?",2.048,16000,932,6,train
meld_train_dia932_utt7,data/raw/MELD_hf/train/dia932_utt7.flac,meld,meld_Monica,unknown,anger,anger,3,That's different! I was drunk and stupid!,2.965,16000,932,7,train
meld_train_dia932_utt8,data/raw/MELD_hf/train/dia932_utt8.flac,meld,meld_Rachel,unknown,anger,anger,3,Well hello !,2.347,16000,932,8,train
meld_train_dia932_utt9,data/raw/MELD_hf/train/dia932_utt9.flac,meld,meld_Monica,unknown,neutral,neutral,0,What about all the guys that you've got the phone numbers from? Why don't you just kiss one of them?,6.229,16000,932,9,train
meld_train_dia932_utt10,data/raw/MELD_hf/train/dia932_utt10.flac,meld,meld_Rachel,unknown,anger,anger,3,"I could, I could but I don't want to! I want to kiss Joey!",3.563,16000,932,10,train
meld_train_dia932_utt11,data/raw/MELD_hf/train/dia932_utt11.flac,meld,meld_Monica,unknown,neutral,neutral,0,Alright . I think it's a big mistake but it's your decision.,4.011,16000,932,11,train
meld_train_dia932_utt12,data/raw/MELD_hf/train/dia932_utt12.flac,meld,meld_Rachel,unknown,joy,joy,1,I'm gonna do it.,1.131,16000,932,12,train
meld_train_dia932_utt13,data/raw/MELD_hf/train/dia932_utt13.flac,meld,meld_Monica,unknown,neutral,neutral,0,And I can't stop you.,1.493,16000,932,13,train
